"product.productId","product.title","product.price","review.userId","review.profileName","review.helpfulness","review.score","review.time","review.summary","review.text"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2BKDIK5CUQ9EO","rizzla","0/0","5.0","1356220800","omg!","this was my first time getting and using one and im so glad i did! lol this thing is a champ! :)"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1JVMEEY17INDR","Dee an Angel","0/0","3.0","1356048000","Great buy for the money","This is a good toy. It has powerful vibrations and the speed and intensity of the rotating beads are equally as strong. This vibe is made of a kind of hard rubber (not so hard that it would hurt you). I was hoping it was jelly instead but it's still worth the money. Other than that my only complaint is that I wish it had the pulsating feature, but I can't really complain because for the amount of money you spend on this toy you will def be satisfied."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3F099UAFZ83ZO","Ryan Foxx","0/0","4.0","1355875200","My gf love it. But it doesn't work in water that well.","good product. pleases the gf. used in the tub once and it stopped working for a day or two. but other than that its a good product"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3T9PFEP1Y790H","Tianna","0/0","2.0","1355875200","Not waterproof!","It's not water proof and it rusts on the inside. The turning head is a nice feature, but I don't think I really needed it."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A9MTKWE99IOBO","Stephanie Daniels","0/0","4.0","1355875200","My First!","This was my first vibrator/rotating head and my my my what a way to start out! It was actually a gift from my husband!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1PZ2VYT2OH5BC","linda perry","0/0","5.0","1355529600","Easy Climax","I'm very pleased with this product because it has a natural feeling head and makes climaxing easyand can be used in the bathtub,shower or where ever."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A197SWPTZPUW2F","Angie","0/0","5.0","1355443200","WOW","All I can say is OMG!!!! super great . . . . . . . . . . . ."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2LTV919SGIVTA","experienced","0/0","2.0","1355356800","Not worth the money","Not what I thought I was getting. I don't think jell is as enjoyable as the silicone and unfortunately I had to pay to find out."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AMRI1BDK92851","donna","0/0","1.0","1355011200","PLEASE DO NOT PURCHASE","WASTE OF MONEY. FIRST TIME BUYING SUCH AND IT NEVER WORKED. MOTOR NEVER TURNED WHEN BATTERY WAS PUT IN. SUCH BLATANT ROBBERY!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3FXIW7RLJEU57","Living the Dream","2/3","5.0","1308528000","omg!","This toy is AMAZING! Great vibration and the rotating beads do me in almost immediately. Easy to clean and use. Very pleased with the product!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A28GUK9DPAW4S8","Vinny","2/3","1.0","1302307200","Doesnt work","First off I am currently deployed and my wifes fisrt viberator that we bought, to help with the lonely nights, was supposed to be waterproof got some water damage and no longer works. She asked me to order her another so I looked around and found this one, it had many decent reviews so I decided to order it. When it arrived and my wife opened the package only to find that the item I ordered had a much larger cirmcurference, the one she had before was about 5 inches or so. She decided to try to use it because of the fact that there is not a return policy. When she attempted to use the item it did not work, she tried replacing the batteries and that only made the rabbit portion come on. It would be extremely helpful if there were some sizes and lengths to determine what exactly you were buying. So all in all I am extremely disappointed in this product and would not recommend it to anyone."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A8IJUERRQ0CIY","A. Bass ""Ashers McSmashers""","2/3","1.0","1297987200","Yuck","This thing smells SO gross, like harsh, toxic chemicals, that I can't even use it! I've washed it in HOT, super soapy water, cleaned it with alcohol, and even let it ""air out,"" all to no avail. I tried using it and the smell was seriously distracting. I took it out of my drawer, after all the washing, to show it to my boyfriend and while i was still a good four feet away he said, ""Ewww, what's that smell."" I found it to be WAY too large, too, and I've had kids. Sadly, this will be going in the garbage."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3D8ME6NAXHFVQ","Mike M","2/3","3.0","1285545600","Wrong picture associated with item","While I was searching for toys of this nature I had many options, after reading other reviews I thought this would be the route to go. After clicking on the item I noticed that the different colors were different prices and that the purple that I bought was pictured with several other items that I thought would be perfect and thought that is why it was a higher price. When the package arrived I realized that the purple item was bigger in size I think than the other two colors but there were no other items in the box. I know that it was still a great deal for this item but the main reason I bought it was for the other items too. Just want to let everyone know about this in case they want to order it thinking the same thing I did."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ADHFSRDSXGFX","Odalisque","2/3","2.0","1258243200","A Little Too Much","I thought this would be good to try because I love the floating beads in the other rabbit vibes. I am a single gal, solo practitioner so to speak, and found that the steel rotating balls are just not comfortable for me. They are too hard with no give and get quickly uncomfortable especially if you squeeze your muscles. I can usually have one orgasm with this toy but not the multiple orgasms with the more comfortable rabbit vibes with the pearl beads. It's okay but it just doesn't get the job done for me."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1351M2OCZ3MYU","Payton Bullock","2/3","2.0","1246406400","well","i bought this for my wife to replace her rabbit habbit that broke after a few uses. let me first say that it say 1 1/2 inches no it makes the rabit habit look tiny. its hugeat least 1 3/4 inch around. but its much slower than the other dosent vibrate near as fast. other than the size being more real size she liked the rabit habit better but we just got this one maybe it will get better. just goes to show bigger isnt better always. needs more power"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AOUH42LHJ3KUI","Steven Nolan","2/3","5.0","1223942400","SHE LOVES IT","I bought this for my fiancee and I think she wants to marry it instead of me now. LOL. SHE LOVES IT"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AQZ6X4WGRV6XI","happy woman","2/3","5.0","1212969600","Worth every penny....","This was the first toy I purchased for myself and I was not let down. Very easy to use and gets the job done quickly. I highly recommend it to anyone sitting there thinking about buying it."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3235BXKJ7BKBM","Anbe","0/0","5.0","1361836800","Less than 60 seconds awesome O's","This is the first battery operated toy to give me an orgasm. I am glad I made the purchase as I had the best Orgasm's with this rabbit. I used a lubricated condom which made using it very easy. The vibrating ears provide a nice orgasm alone!!! This is a great toy for multiple orgasms."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1J5TL82VEW1UG","MsAnn","0/0","5.0","1361318400","This vibrator has two buttons","Its easy to use and quiet. It rotates and vibrates with 3 levels of intensity. It feels like the real thing. Enjoys ladies"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ACYQB8EAHAMYH","Lady Darah","1/1","5.0","1342051200","Like a charm","It arrived fast, and got put to use the same day! The Jack Rabbit is just what we were looking for, and got the job done in an exciting manner. The girth and the length of the product was just right (husband was afraid it would be bigger than him, but it wasn't) Used it on all modes, but preferred lowest settings. Smelled a bit like plastic, but what toy doesn't at first. Wife truly enjoyed it, and got off strong and fast. Would recommend over similar items priced 3-5x as much at sex toy shop. A+"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3TBTRERKJC77V","BriBri","1/1","4.0","1334793600","Part of my top 5","I like to try new things and this big (i mean BIG)guy came along he is for sure on my top 5 favorite list. Not #1 because it is a little big and i have to use lots of lube even when i am very wet"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AV0PRM1QIYS0V","Ginamarie Temoshawsky ""I remember having a ba...","1/1","2.0","1327708800","Not the best bunny of the bunch","I've had a few rabbit-type toys over the years and really love them overall. Thank goodness this was not the first one I ever got or I might not have tried again.What attracted me was that it is waterproof which has been an occasional lifesaver for shower time. I would normally not want the controls on the base though so I really don't want to even look at this option if I'm anywhere dry. I find it awkward to have to reach like that when adjustment is needed on intensity/speed. I also notice that the weight of the batteries at the base of the device requires more attention from me to keep the fun where it needs to be. In my other rabbits, having the control and battery pack as a separated portion allows me to easily and naturally deal with any sudden need to change the action in a comfortable position. It also makes the business end easier to handle, prop,maneuver, etc since it doesn't have all the extra baggage and weight at the base.The girth is a bit gluttonous for my tastes but it's not unmanageable. The beads inside look and sound a bit too scary and have not actually felt worthwhile to me. The ability to change direction has no appeal for me either but perhaps if someone is using the tip of the shaft for some foreplay this could be useful. I don't find it to be soft enough or set for a proper path to make that interesting with this device though. Other rabbits of more modest size have definitely delivered larger return though.The ears are too stiff and sometimes can hurt if not careful. ...and really, how careful can you remain when you are trying to let go and ""enjoy?"" For me, perhaps it's a YMMV thing, the ears also don't naturally land where they should when the other business aspect is where it needs to be. This requires some odd posturing and holding but it can be done to the desired end result. I have to emphasize that even when that result is achieved, my other rabbits give a higher quality reward and often in less time unless I purposely played it to last longer.Out of the package, the smell was really strong and surprised me since I had never noticed this in others I've gotten. It did not fade quickly in spite of repeated washing and even now it still smells ""industrial.""I would not buy this model again so hopefully I'll find a better waterproof rabbit option next time."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1EEAZBNYD71C3","Em7","1/1","5.0","1327363200","Amazing!","I'm 24 years old and have never had an orgasm. It's not that it's not enjoyable, it definitely feels good, but I've just never been able to get to that state. I've had sex with enough men and tried doing it on my own, it just never worked. Then I finally did something about it and ordered this item. It was my first toy. Within 2 minutes I had my first orgasm. WHY DID I WAIT SO LONG TO TRY A TOY?!?!? :p Now I just have to get a few more toys and introduce them to my sex life with my boyfriend...hopefully he won't mind ^_^"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ARHLCDBKJY54V","Dr. O","1/1","5.0","1326499200","Love them rascally rabbits","The Jack Rabbit really works, and works pretty damn fast at that. It is bit on the large side for some, but with a little lube and some gentle play, once those little ears reach the right spot hang-on thing happen quickly. It is the new best friend"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3JZA96L5DF4LV","KitKat","1/1","4.0","1322265600","That was quick!!!","I'm not really a toy type of person so pretty much it was read some reviews and make a choice.Firstly it was much bigger than I anticipated! The size (at least for myself) was very intimidating and I'm still not sure if it's really the right ""fit"" for me.One big complaint on here is about the rubbery smell that emits from it. I didn't find this to be an issue at all. If you stick it right in your nose, yes, it stinks like rubber. I washed mine well before using and still noticed some smell but nothing that interfered in any way with my activity. Also complaints about this product not being soft of flexible are unfounded in my opinion. Even the ears are very soft and pliable. I found the ""rabbit"" part of this product especially enjoyable! The beads...I didn't really notice them to be honest but that also speaks to another complaint, I didn't notice any pain or ""scraping"" mentioned in some of the reviews. Other than that I have to say this is a VERY effective device! I mean...wow! The rubber is smooth and soft with some nice textures, the vibration is excellent and the controls are really simple. Also, it's very quiet! I have a small apartment and a roomie who knew I was expecting this in the mail. When it arrived she laughed as I headed straight for my bedroom to try it. Afterward I questioned if she had heard ""anything"" and in good humor she insisted she hadn't heard a sound. :-DHighly recommend this quality product! I've looked other places and have seen this priced at almost $80! Amazon rocks!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3CJZ0EJWTOSHX","Brandy","1/1","5.0","1321228800","perfect thank u (:","I just recived this today it came fast only took 2 business days && it came in a brown box no details on it about what it is && it was wrapped in a white plastic bag && so that made me happy && this is my first toy && I love it its not that heavy && it takes 3 aa batteries && it does the job && if ur looking for a medium size this is perfect its not to small or big && the only thing I dislike is the smell it smells like rubber but thats just because its new so it will go away hopefully lol I'm happy with my perches I hope this helps others"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3K3O4UOBS84TD","Kitkat2011","1/1","1.0","1319068800","Painful, no pleasure, and doesn't work. Smells horrible!","First of all, no matter how much I washed it, it still smelled HORRIBLE! The ""rabbit ears"" are too long. The part it is supposed to hit isn't that high up. The worst part of all...the head of the shaft doesn't turn. It barely moves, so how am I supposed to feel anything? It is loud, and has a machine sound because of the ""floating beads"" which do absolutely nothing. Look into something else...this Rabbit is a piece of junk. I looked at a lot of reviews to make sure I got the right one, and I was mistaken. I don't know how other people gave this more than 2 stars.The vibrate is descent, though."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ALC1NDR0G5RYO","bling.blingcovergirl","1/1","5.0","1315353600","great!","this would cost at least 2x as much at a specialty store. great product for the price. shipped at a normal speed, had no troubles at all. use it all the time and it is AWESOME!!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A34TVCP3N1KPSZ","Azukixx","1/1","5.0","1313452800","Ahmazing!","I'm not sure how I lived so long without this, but I'm so glad I have it now.I think the width is perfect, the only thing I wasn't a big fan of is the bumps on the back side of it. This was my first rabbit, and I highly recommend it!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A35A5S6H1WROO6","Wood Wren ""Wren""","5/5","3.0","1229385600","Some like it, others don't.","My friend and I have a very large toy collection. I must say that this is my least favorite, but it is on her all time best list. I guess what I am trying to say is that this one is not for everyone. I find it far, far too large as to girth. It is simply too big for someone like myself. I do not like the ridges and I do not like the intensity of the action. Small and slow, especially when you start is more my taste. I also like gentle and this one is a bit rough, if you know what I mean. Now my friend likes it. She in fact would be happier if it were even larger. We are both rather petite but are built quite differently down there. When I do use this or she uses it on me, I do insist on a lot of lubricant and insist that things be taken quite slow, especially when we first start. I did not care for the smell of the thing when it was first unwrapped - yuk. The ears are a great concept, but a plane, very small liberator along with a human tongue is much nicer. Alone, I certainly would choose something smaller and less complicated. I guess this, like any such product, is a complete matter of taste. And trust me, this is NOT one you want to use in any other part of your body..if you know what I mean!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A16UUWJHDXE31K","19 yr old female ;) ""michelle""","4/4","5.0","1270771200","Flippin Wonderful","I am reviewing the clear jack rabbit vibrator and it is absolutely amazing. Let me tell you, I am a 19 year old girl and I have NEVER had a clitoral orgasm. I tried and tried, but I always ended up getting bored and giving up, so I thought it was impossible for me to ever have a clitoral orgasm. Y'all, I had my first C orgasm ever, and I came in about a minute and a half! Felt soooooo good! I would say that noise level is a 2.5 out of 10, and it has separate vibration and rotation of the head/beads. It's waterproof which is a nice feature. I would recommend investing in some decent rechargeable batteries with this baby. Overall fantastic product, would definitely recommend and buy again"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3GA1MVIUT9K1M","JMurch ""Murch""","8/10","5.0","1219276800","Amazing","This was a great buy. Once you get it in the right spot it takes care of all the rest. If you have never used one before I would recommand this. Perfect for foreplay. Gets the mood going."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3N2MCMP2UOQ0L","Kitsune Gem ""Kitsune""","3/3","5.0","1315699200","Great! Lasted 4 years","I ordered this toy on December 8, 2008 and its still going strong today! Its amazing and has yet to have any issues, it always gets me to finish!. Wouldn't want any other toy! Very quite too.Update: It finally died today Feb 17 2012, had to order a new one. Had a great run while it lasted."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2C0MBLUQ7RZBG","k-knows","3/3","1.0","1309910400","Beware-Can't return if defective as this one is!!!!!!!","This product would not even turn on once batteries were installed! It also has a terrible chemical odor which would probably cause most health conscious people not to risk actually using it anyway!Please be aware you cannot return so order at your own risk!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1YWS8AO48O4Q7","Anonymousuknowit","3/3","5.0","1305763200","The Jackrabbit...","I don't know which item other's are getting but I am glad I did not listen even though there were many negative reviews. I used in the bathtub no problem just make sure I repeat make sure the cap is tight and not cracked from overtightening. This vibrator is large, yes, but I have been with many black men and the size is about an average sized black man's penis! (TMI I know!) The penis part does move, some say only the rabbit vibrates, in fact in practically dances and is also hard enough as some said it was not stiff enough. One thing is the rabbit ears are NOT sharp in any form, they are very soft and pliable. My money was very well spent and I love this product. The plastic smell eh get over it, it's no stronger than latex gloves!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3GGXYM7PHZWSO","Kathy","3/3","1.0","1301184000","Defective/No Return","When I ordered this item, I was not aware that it could not be returned if defective. The item arrived very timely, but it would not operate. I later found out that the product is nonreturnable. I was very dissatisfied with this purchase."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ASSBCMGCI6A3E","Rob &amp; Aasta","3/3","5.0","1298160000","SHE LOVES IT","My fiancee absolutely adores this thing..If it cud open jars and reach high stuff im pretty sure i would't serve any purpous..lol..Seriously though..She loves it..Amazing valentine present..Best present ever apparently..The smell aint all that bad just like plastic really..Seems to work its magic pretty quick..Already said when its been exhausted she wants another one..She genuinely seems delighted with it.. Sooo .. If u wanna walk around with a massive smile on your face ladies..buy one of these :P But let your man open the jars even if u can..We do have a little bit of dignity even if its only a little bit."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2VNTDGUDNTMSK","Midday Abcsoapfan ""Midday""","3/3","5.0","1238198400","Energizer Jack Rabbit...","...keeps going and going and going. I got this jack rabbit as a replacement for my last one, an original jack rabbit, in which the cord became faulty. I was looking for an upgrade to an already proven product. The plastic odor goes away after washing, so no issue there. I've already had it for about 2 weeks, and it's worked every time. No complaints here. So far, so good. I liked the jack rabbit before, and I still love it even more. It's definitely a keeper. The jack rabbit is my second favorite. I only say second favorite, because my hubby is my all time fav. This toy keeps up with my high drive. If I could give more than 5 stars I would."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2VXC99NBTO1UR","La Vita bella","3/3","5.0","1237248000","Way better than I expected","After reading reviews complaining about the size and smell of this product, I was a little worried. Upon taking it out of the box, it did have a toxic odor; this odor, however, had nearly disappeared after one use. I'm average height, but small and young (19 years old), so I was worried about the size, but it did not disappoint. It is a LITTLE big for me, but I didn't even use lube and I was fine - I just didn't plunge right in when using it. I could see the problem if you're used to something skinnier, but it's not so bad (~6"" circumference, ~1.6"" diameter). The rotation is my favorite part - it doesn't even stop moving like other rotating vibrators. The vibration is a little strong and the ears are not so pliable, but on the lowest setting in combination with the rotation, it is perfect. I definitely recommend this product, especially if you can get over size and are not sensitive to vibration."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2X08P1APG77ET","Nicola","0/1","1.0","1328486400","Doesn't work","I received this item and it;s dead!Doesn't work and I cannot return it. wasted $40 bucks..I'm so angry, I bought this as a gag gift for my friend for a party and now i'm out money...Very disappointing..."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A24DZS3O4A2047","disappointed","0/1","1.0","1328054400","doesnt work","Put new batteries in - product wont turn on at all - very disappointed !!! Save your money - many others are better - should have read the other reviews and then i would have been warned"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3DBUYHH353OYY","Disappointed","0/1","1.0","1327795200","So Disappointing!","I was so excited to try this item when I ordered it, but when I got it I was so disappointed because it didn't work. It didn't even turn on! I didn't try to return it because I was under the impression it is a nonreturnable item. I won't order this product again but will try ordering from Amazon again."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ADGN04ZF81W17","Disappointed","0/1","1.0","1314403200","Disappointed again","Had a very toxic smell and probably will be toxic if used. No matter how much it was cleaned it still had a very strong smell. Scared to use it because of its smell. The ears and shaft are very hard and not flexible at all. It will be tossed in the trash. Another waste of money."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3K9NYNCOZYRWN","Jmoney","0/1","4.0","1292544000","Nice and hard","Got for my wife.....she loves and and says it is a comparable size to myself. I can't twirl like this one though"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3P3BQQMCUTA2G","Demora","0/1","5.0","1291766400","THE BEST!","Everything fits right, and nothing came broken.This toy has an excellent battery life and will send you away for MILES!The one con is that the beads slow down slightly when put inside"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2TPVKVS8NW8U1","laley","0/1","4.0","1281830400","good","It was good, is not like out of this world and really amazing, but it works soooooo good! If you put a lot of pressure when your using it, it turns off automatically, that sucks!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1N8PZ2PQWYB93","Cin","0/1","5.0","1280361600","A-M-A-ZING!","Wonderful product. I have to say it is definitely my new favorite. The size is awesome, hits all the right spots. The rotator beads work very nicely, and the bullet in the rabbit is just amazing. The material it is made of is easily cleaned, a little on the hard side but still nice. It's the best in my opinion."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1YULTKTGSH1MH","Robin L. Millikan ""4everfan""","0/1","4.0","1274400000","Bunny love","Before this purchase all I owned was a huge silver bullet. It got too hot from the friction. Found this new toy at Amazon.com for almost half the price anywhere else, including Adam & [...]. The dong's too long and virtually unusable, at least, not for penetration, not stiff enough, like bad sex. I have to keep it up against my skin with one hand to enjoy the pulsating rotation of the beads. The rabbit ears are worth sacrificing penetration, but it doesn't make a very good boyfriend."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AIBP161IO6QOJ","N. Dickey","1/1","5.0","1234569600","I love it!!!!","I love this vibrator. I like how wide it is but I guess if you are not used to wide it might be a bit uncomfortable at first. It gets you there really fast. It is a good toy for a good price. I wasn't let down. I also love that it is water proof."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AQQPQCSYMS1US","JDesmond","0/0","4.0","1286928000","feedback","I do like this product. With all the bells and whistles it does it's job well, but damn is it big. It hurts to use it, though once I get past the pain, it is actually pretty well worth the money."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3V683F39ISZKV","K. King","0/0","5.0","1286496000","AWESOME!","Amazing... I recommended it to a friend and she got one too. We both love em. Yes the batteries run out because of course we use it a lot! But rechargable batteries solve that problem! Awesome Awesome buy!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1LG287RIL3Y68","GDUB","0/0","5.0","1284768000","mmmm yes","this was great the clit stimulator was incredable and it has a controler like a massage chair for any setting. its awsome. at least that is what my wife told me after I bought it for her. It was one of the best thing i could get my wife while I am deployed in Iraq. She loves it."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A25LCV3MAMERMP","cutie234","0/0","4.0","1283990400","Great toy.","pleasure within 2mins flat. Bottom line it's a great toy it's just way to big for me."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ATK24EGVJPDBU","PrncessJ","0/0","5.0","1283817600","Great Price for an amazing bed buddy!!!!","I have had a pink version of this for a little over a year, a record for me, as I tend to burn through the little guys. I do not find the girth to be much more than the average, but way more than the traditional slim, discrete, ""muscle massage"" vibes.I find that it has good intensity at all three levels of the rabbit, but as someone mentioned the proportion can seem a little off as to the placement of the rabbit ears, but I have found them to be flexible and with a little practice have learned to get it just right for me.I do not usually use the rotation feature but have no complaints from the times I have.Now my pink one has gone to it's grave, the motor died, I am looking forward to the replacement getting here!!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2NB71LY8A1XGP","Iris Enneking","0/0","3.0","1281225600","A good buy","It was a bit big for me so I have to use a lubricant but it feels nice and does the job!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2PTFX2RS71OQB","B. Stan (female)","0/0","5.0","1280016000","Awesome!","I got the purple rabbit and it was great! This was the first rabbit I have used and my experience could not have been better. I literally came in 10 seconds. Amazing. Plus, it's super quiet. Definitely recommend it!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1KCIPXJGD6AKP","CC ""bl0ndie""","0/0","5.0","1278720000","GREAT!","I tried to review previously, but may have been a bit graphic in my descriptions. I did not have a problem with the size, and found it to be just right. It is my new ""favorite"" as it works as good as I had hoped. I would recommend especially for women who like dual stimulation."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A38SPKGCW19ZIF","M. Blalock ""L. Blalock""","0/0","5.0","1275955200","GREAT!!!","This is an amazing toy, great size for me anyway...much bigger than expected. Haven't used it in the water but works great without having too. For the money and the satisfaction it brings I think it is very worth it! :)"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1PAVLS1PCKEF7","John Quest","0/0","4.0","1272412800","Above average JRV","Bought as a replacement for one used for last 2 years. One received not quite as powerful as original, but gets the job done. Wife enjoys that it's thicker than others that have been used."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1K4ARS8VHRQS4","Maurice","0/0","5.0","1322265600","Jack Rabbit Waterproof Vibrator","Okay, this product is great. Bought it for my best friend(she's a girl), she says its absolutely amazing! LOL, she loves it!!!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3H61MQKY80MJA","Cherrish34","0/0","2.0","1320451200","No go","I did not like this one. It is a bit large and it has a plastic, rubbery smell that never goes away. It's also slightly loud. I have had similar toys before and I like this one the least."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2Q4TSH3T8DPRK","liam","0/0","5.0","1319846400","good for your women your far...","I send this to my girlfriend that now away, and she miss me, so i was thinking this can be a perfect item for her, so she don't miss me that much, and she like it so much, this is a big help i believe..."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AYQOL62EWJBS4","josieponiegirl","0/0","5.0","1316476800","Excellent","First rabbit and it works amazingly. It does things that I never expected it to do. I would definitely by another one if something ever happened to this one."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A5B29FP900S6M","helix139","0/0","1.0","1315699200","didn't even work","Out of the box it didn't even work. Whats worse there isn't an easy way to return it. I'm having to email amazon and hope for an exchange within a week.?"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2IPMMNT79L7AF","Missy","0/0","3.0","1314489600","Very nice but to big","I would have loved it even more if it was just a little bit smaller. It probably would be better for someone who has been using vibrators for a while but for someone who has not this one is not the right fit."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A3OH8F0Q8YZNX1","mslady1625","0/0","5.0","1313366400","its amazing!!!!!!","i got mines in just awhile ago and i used it for the first time and it made me really happy twice back to back my hubby will love to see me use this lol"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","AOG9TYBOQHSHD","Maui mom","0/0","3.0","1313193600","I'm still looking","I ordered this as my first rabbit, after reading the other reviews I thought that it would be a good choice. It arrived in very discrete packaging, which I thought was awesome. The price was good, especially when compared to other websites.It did have a slight rubbery smell to it when I opened the package, but it goes away.This rabbit is pretty large, but not so much so that it is unmanagable. When using it alone, I found that the rabbit ears are very stiff but if they are positioned right can get the job done. The revolving balls were REALLY uncomfortable and I ended up not using them at all. I think that if the rubber were a little softer that it may be a little more comfortable. Maybe its just not for me, but I was expecting alot more.The reason I gave it a 3 star rating -I let the hubby use it on me once, and it did its job well!"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1P5QHZMMCTVTG","chele","0/0","4.0","1312934400","Okay.....","I think the rabbit part is kind of bothersome and I thought the actual shaft would vibrate not just the rabbit. WEIRD."
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2XBCQX7FUX05H","michelle","0/0","4.0","1310601600","Pretty BIG","This rabbit width size, its kind of large. Compared to others I've seen and used, its pretty large. The motions are really nice and its easy to switch on and off and adjust the speeds to what you want/need. The price of it is fair and it was a good deal!"
