"product.productId","product.title","product.price","review.userId","review.profileName","review.score","review.summary","review.text","word_scores","compound","pos","neu","neg","but_count","Num_Exclamations","Num_Characters","Num_Words"
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A20ZV4TBPDVIWT","Kristina McLaughlin",5,"Miracle herb!","I spent a lot of time researching natural remedies to help with fertility. My husband and I had been trying for 2 years and no success. I am 36 years old with no children and it started getting frustrating. I had 100% normal periods, 28 days exactly every month. I had read some reviews that said do not take Vitex if you have normal periods. I also get migraines. BAD migraines, usually the exact day before my period.Because of this economy, my husband moved out of state to look for work and so we have been seperated for the past 9 months. We timed out visits with eachother around ovulation. Still no luck. In May 2010, I started taking vitex. My first period happened as normal as usual but this time, no migraine! In July, I planned a visit up north to visit my husband. Upon returning to Florida, I discovered I was pregnant! This after 2 months of taking Vitex!SO, I am a believer in this! I'm sure there may have been other factors involved, the food is much fresher and healthier up north and we were just haning out having a good time, no stress. If nothing else, if you get hormone related migraines, I would try Vitex. I have had migraines for many years, so bad I have been in the hospital for them and I have a high pain threshold! Still have a long way to go and I am considered 'high risk' because of my age, but an thrilled with Vitex! Highly recommended, even with regular periods.","{0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.999, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, -0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 1.998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.1895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.65, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0, 1.6395, 0, 0, 0, 0}",-0.741,0.068,0.842,0.09,2,6,1401,263
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A3FDG1ASGMUQSL","Love to read",5,"Works the same way progesterone does","This works! It is AMAZING! It helps your body to produce progesterone. You don't need to take progesterone if you take this. It made a huge difference with my emotional symptoms before my period. I am like a new person! And it helped with spotting that I was having from not having enough progesterone. I didn't have to take the risky progesterone my doctor wanted me to take- I cured myself with this. Make sure that you take the Vitex that is the extract with .5% Agnuside (this one). Don't take the one that is just Chaste Tree fruit. It does nothing and it's a shame that they make it because people might try it and think that Vitex doesn't work. I want every woman who is suffering needlessly to discover Vitex because it helped me SO much!","{0, 0, 0, 0, 3.533, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.222, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.831,0.11,0.83,0.06,0,4,746,138
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","AU8KLVGIO4MOB","D. RAMSDEN ""Shelley Lynn""",5,"SLR","Finally a natural product that helped me to actually have a semi-normal period. Instead of 1-2 periods a year that last for 30-60 days, I now have a period about every other month for 8-12 days. I can actually function during my period now. I am finally starting to feel much better.This is an excellent product for premenstral cramps.","{0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0}",0.735,0.098,0.902,0,0,0,335,63
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A1L7R2764ED46Y","G. Hembrough",5,"REGULATES MENSTRAL CYCLE!","I have always had a normal menstral cycle until about a year ago when I stopped getting my period. I went to the doctor and they prescribed Provera for me to take for a week every four months to get my period. I wanted to get my period regulated again to having it every month like I had it before. I read in a book that Chaste Berry Extract could make that possible. It said it could take a few months but I thought I would give it a try. I have been taking it (one pill a day) for months now and for the first few months, the change was minimal but I could tell a little bit of a difference. Now it seems to be working, it is a lot more regulated than it was. I've only had to take the Provera one time during the first few months of taking this extract. Hopefully soon I won't need the Provera at all! I will continue to take this product for a long while. If you are having the same problem as me, I STRONGLY recommend this! I've also heard it helps improve inferility!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.55, 0, 0, 0, 2.7495, 2.25, 0, 0, 0, 0, 0, 2.4, 2.85, 0}",0.947,0.096,0.88,0.024,2,3,973,195
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A3ETJYNXWAJR13","Cindy G. Irwin",5,"For Premenopause Too!!!","Trying to find something to help with premenopausal symptoms: hot flashes, insomnia, irritability, and strange aches and pains with shorter periods. Vitex is a WONDER! Taking a daily dose of 800mg during the days leading up to ovulation and then 800mg 3x a day from ovulation to beginning of period. Symptoms have vanished, sleep great, mood improved and the blessing of a shorter cycle without any struggle. And NO premenstrual headache! I plan on continuing with this product all through the change! Hallelujah!","{0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, -1.4, 0, -0.8, -1, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 2.1, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0.962, 0, -1.933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3}",0.883,0.194,0.691,0.115,0,4,513,83
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A3USQ0WQNU5291","M. Brown",2,"Caused tiredness and confusion","I noticed I was very tired and headachy after taking Vitex, but I read that is a common side effect and that it was temporary. After the first week, I only noticed the tiredness increasing. I would feel almost confused at times and just plain strange. When taking it during the day, one time, I completely drove past the shopping center I was going to. I'd go through these spells where I felt very heady, like I was going to pass out. I was only taking 250mg per day. I had high hopes for this as a treatment for PCOS, but I couldn't continue with it. This doesn't seem like a common result, but malaise and confusion are listed among vitex's side effects. Maybe I should have tried vitex fruit which is less potent than vitex extract, but this is something I'm not messing around with any more! Back to progesterone cream!","{0, 0, 0, 0, 0, -1.0965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5105, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.667525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.665, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.541,0.045,0.878,0.078,4,2,824,152
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","AZSNZAF5AU8LL","kjb9585 ""katie""",5,"I love this!","I was diagnosed with PCOS after I had my 4th baby. Weight gain, had not had a regular period since I got pregnant (2 years), and all the fun bs that goes with pcos. After trying 6 months on Metformin, I went to the health food store in town and they suggested this. I now have regular 6 day periods (from 15+ days of hell), mood swings are under control, excess hair growth is slowing, and the pain from the cysts is much better. I recommend you at least TRY this product if you have PCOS, I take 3 pills 2x daily.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.6, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 1.9, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.7,0.125,0.808,0.067,0,0,514,102
"B000N8X006","California Exotics Waterproof Delights Blue Ballsy","19.94","A3752ZS0O37QUA","Guidoo",1,"waste off money","this is not waterproof.its GARBAGE where batteries go in broke,while trying to adj.DO NOT BUY.you turn the end to control it,that loosens the battery cover where water gets in so how is it waterproff?????","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,0,204,36
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A22GN9ZQJ6MHL5","JustJane",5,"Absolutely Awesome!!!","This is the most awesome product ever! I used to have regular periods till I hit my late 20's, then my system started going crazy. I'd miss a period then get one the following month. Then I went for 3 months without...hence a trip to the dr and left with a prescription for Provera. I started researching Provera and only found bad stuff about it being synthetic... my search lead me to Vitex, and since its natural, I thought it's worth a try. I took one pill a day and the following month my period was right on schedule...and each month since!! I think it works wonderfully.Before writing this review, I read the others and noticed one lady writing about the decreased migraines. I used to suffer from migraines at least once a week, and they were bad & horrible. Bad enough to make a trip to the ER sometimes, as I was sure something much more was wrong...they were that intense! I noticed in the last past few months that I've had less migraines and they were less intense, some that I could skip taking a pill. Upon reading the other ladies reviews, I'm now confident it was Vitex regularing out the hormones that were causing the migraines. I too found that I'm less irritable and moody.I want to call Vitex the magic ""lady fix"".","{0, 0, 0, 0, 3.393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, -2.5, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00700000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.807, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0}",-0.89,0.071,0.829,0.101,0,4,1236,229
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","AK2X6YZFCU9AF","Margo J. Driver",5,"Great for lowering high testosterone levels caused by PCOS","When I found this product for my daughter, she was 20 years old and just diagnosed with PCOS. She had moderate beard growth, very overweight, and extremely painful periods. After having a CAT scan done that diagnosed PCOS (they found cysts on her ovaries) and a blood test that showed an extremely high testosterone level (way above the normal range), I was quite alarmed when the doctor told us that he wanted to put her on Yaz birth control pills and spironolactone, a potassium-sparing diuretic (it acts as an anti-androgen, but then you have to monitor your potassium intake). I didn't want my daughter on these powerful drugs that both can have dangerous side effects (strokes for Yaz, cancer for spironolactone). So I decided to research a natural supplement that she could try first before resorting to the prescription medications. I found Vitex Chaste Berry Extract, and I started giving my daughter two capsules per day. There have been no side effects from taking this product. My daughter went back to the endocrinologist 6 months later for another blood test. I admitted to the doctor that my daughter had not taken the meds he had prescribed - that we had tried her on Vitex for the past 6 months. I promised him that if the blood test showed no improvement in her testosterone level, we would start her on the meds. Lo and behold, when the results of the blood test came back, my daughter's testosterone level was reduced to one-half of the previous level--and it is back in the middle of the normal range!! I was thrilled! This is a great product, and I highly recommend it for lowering testosterone levels in a female.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, -0.8965, 0, 0, -1.0965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.333, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, -3.15, 0, 0, 0, 0, 0, -5.1, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, -2.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0, 4.65, 0, 0, 0, 0, 2.6895, 0, 0, -1.5, 0, 0, 0, 0, 0}",0.78,0.095,0.825,0.08,1,3,1635,288
"B0001VVGLU","Vitex Chaste Berry Extract 225 mg By Solaray - 60 Capsules","10.19","A3TUZJKZGFLHFK","NotAReviewer",5,"Worked like a CHARM!","I do not write reviews typically but this product changed my life! My periods have always been irregular, however I still did not expect them to just stop when I was 25.. I suffered the mental agony of never getting periods unless I took Provera when I decided enough was enough. The wise Internet came to my rescue and convinced me that Vitex could be the solution. I started taking this product once a day (first thing in the morning) for 120 days (2 boxes) with a gap of 2 days when I forgot to pack it on a business trip. During those 120 days, I got 5 periods (spotting, very light to light flow). Then I decided to give myself a week's break... and got my full fledged period. So, so thankful! If your doctor says everything's okay with you (yeah, right) BUT you just need Provera to get your period and fertility treatments to have children, I HIGHLY recommend you try this product. Just give it time to work. Good luck!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, -3.3, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15, 0, 0, 0, 0, 3.45, 0, 2.55, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.907025, 0, 0, 0, 0, 0, 1.35, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 3}",0.985,0.188,0.76,0.051,2,3,927,173
"B000278AFI","Jobst Women's UltraSheer Firm Support Thigh Highs","72.95","A2R21X4GYTHZPH","hfs",1,"Bad band","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.493, 0, 0, 0, 0}",-0.541,0,0.885,0.115,0,0,150,28
"B000278AFI","Jobst Women's UltraSheer Firm Support Thigh Highs","72.95","A3HJUN1OFY5E6M","just marylou",5,"just marylou","I must tell anyone who wears these stockings...I wear them everyday...thigh highs...you need to get the Jobst ""It Stays"" roll on body fixative and just put a couple of dots around your legs at the top of where the stockings will be...they WILL NOT ROLL DOWN...They stay put ALL day for me. I wouldn't even put them on with out it.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.202,0.029,0.971,0,0,0,330,66
"B000278AFI","Jobst Women's UltraSheer Firm Support Thigh Highs","72.95","A2R21X4GYTHZPH","hfs",1,"Wouldn't stay up","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.493, 0, 0, 0, 0}",-0.541,0,0.885,0.115,0,0,150,28
"B000GCJKR6","Aquaphor Gentle Wash For Baby - 8 Oz","8.99","A2OTDWL9KFIPMJ","doll",5,"Great for sensitive skin","I have extremely sensitive skin.Regular soaps cause me to break out in a rash.I love this product it has no harsh chemicals and is Fragrance Free.It leaves my skin feeling silky smooth not dry and irritated.I even use it on my face and I noticed a big difference in the look and feel of my skin.If you have problem skin or sensitive painful skin I suggest you try this product I'm happy I did.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 1.406, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0}",0.736,0.138,0.796,0.066,0,0,393,74
"B00023DDTU","Jobst Ultrasheer 15-20 mmHg Pantyhose","58.43","A30VXJLCK3IQBU","Jen",2,"Bad quality","I read a previous review that said hers got a run the first time she used them and I figured I'd just be more careful...mine got a run the second time I used them! Unless you're desperate, don't bother. I expected better quality for the price I paid!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 1.036, 0, 0, 1.9, 0, 0, 0, 0, 0, 0}",0.497,0.105,0.852,0.044,0,2,250,49
"B00023DDTU","Jobst Ultrasheer 15-20 mmHg Pantyhose","58.43","A1N7OYAZ0U8AYX","MarkM0027",2,"Good support, but expensive and not durable!","I tried these Jobst 15-20 mmHg pantyhose in my search for high quality therapeutic support pantyhose for a severe circulation problem in one of my legs. I did find them a little difficult to put on, but once they were on they stayed in place nicely and provided great support.The only problem I had was, like the other review stated...they ran the second time I wore them. For as expensive as these pantyhose are, they should last longer than 2 wearings.They are not too sheer, if that is something you are looking for in support hose. They look more like tights when they are on your legs. I did find the beige shade to be a little more like a pale nude shade.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, -0.8, 0, -0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 4.65, 0, 0, -2.55, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 2.6895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.271975, 0, 0, 0, 0}",0.96,0.172,0.768,0.06,1,0,661,125
"B00023DDTU","Jobst Ultrasheer 15-20 mmHg Pantyhose","58.43","A3L950KFY8I6HR","cb",1,"ran the first time I wore them","I have worn Jobst compression hose for a few years now. I havenever had a problem. I was thrilled when I had the option fora sheer pair....great for summer. The third time I wore one pair,I got a hole in them. I am not even sure how that happened. I figuredI must have done something. I put on my backup pair and the first timeI wore them I developed a hole in them...the same leg (right one). Nowthat I see these posts I know I will never purchase them again.","{0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.452,0.03,0.898,0.072,0,0,460,93
"B000278ADA","Jobst Ultrasheer 15-20 Knee-High Silky Beige Large","46.34","A21F8C1MDLQDTH","S. Lawson",5,"Fashionable Compression Stockings!","After I had a DVT my doctor required me to wear compression stockings. I wore ugly white TED hose and yucky thick brown stockings. Then I found Jobst UltraSheer. They gave me the compression I needed (15-20,) but looked like regular pantyhose. Even though my blood clot has been gone for 4 years, I still buy these to wear as support stockings because they make my legs feel so nice.**Note, I have problems with the rubberized tops rolling down my thigh. I tried the Jobst adhesive, but I hated having my skin pulled all day. I bought an inexpensive garter belt and it works fine and helps keep the stockings from rolling.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.15, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.55, 0, 0, 0, 3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 2.4, 0, 0, 0, 0, 0}",0.535,0.126,0.773,0.101,2,0,622,114
"B000N8X006","California Exotics Waterproof Delights Blue Ballsy","19.94","A1GBR0JY5F8H30","Dumitru V. Moisi ""gefoo77""",5,"California Exotics Waterproof Delights Blue Ballsy","The California Exotics Waterproof Delights Blue Ballsy,is to spice up the relationship and it worked since the beginning,my other half likes it.","{0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0}",0.7,0.225,0.775,0,0,0,144,24
